post_id,prefix,label,target
22544561_gab,there is nothing negotiable nor debatable with,offensive,Jewish
22547075_gab,i was a good boy told no tales told,offensive,Asian
22550417_gab,a muslim in sweden asked for isis donations for,offensive,Islam
22565834_gab,raise it and selective service to <number> i say lets see them faggots fight a,offensive,Homosexual
22566821_gab,oh girl you done and and,offensive,None
22581124_gab,romans <time> for this cause god gave them up unto vile affections for,offensive,Women
22584131_gab,beta orbiter literally just saying i do not believe you are a female and that makes someone a beta,offensive,Women
22585710_gab,i said ignore not mute,offensive,Other
22590929_gab,well ocrapma was and is,offensive,African
22603479_gab,the sand niggers are the kinder mutti merkel could,offensive,Arab
22604550_gab,gang raped apparently and it was almost at the end,offensive,Women
22611346_gab,now would not that be a hilarious turn of events maybe even immigrants,offensive,Refugee
22636944_gab,oh look another occult remote viewing nazi with a crystal ball who believes he sees all,offensive,None
22641941_gab,generally speaking greater supply means lower demand means lower wages whatnot also generally speaking people saying everyone can code are faggots,offensive,Homosexual
22643254_gab,be nice now we clearly know <user> ‍ does not fuck his mother,offensive,Homosexual
22646240_gab,and they are using highly leveraged stolen money to buy us out our leaders think its great fair,offensive,None
22652358_gab,when the evil overlord gloats about his plan to james bond an hour before it set to begin it pretty,offensive,Other
22658767_gab,lmao i thought they already did this on the history channel look goys,offensive,Arab
22662689_gab,anon attempts to ride the bus in,offensive,African
22680306_gab,that the most retarded shit to come,offensive,None
22701793_gab,racist pieces of shit more black kids are killed in the ghetto by other black kids so how is there never protests when an,offensive,African
22707292_gab,hello scum bag islam followers give me an arabic equivalent of,offensive,Islam
22707399_gab,you are not a faggot just because you are black pilled by trump numerous bad moves but,offensive,None
22756878_gab,would someone still allowed on twatter please convey my thanks to <user> for his robust defence of the bleeding obvious to the doubting,offensive,Islam
22772448_gab,the opinion of the enemy is,offensive,Jewish
22782267_gab,leftie americans say arabs are white leftie brits say arabs are asian so the left,offensive,Arab
22790998_gab,a boycott of these companies is in order for listening to that little twat bitch david hogg who has cursed,offensive,None
22807481_gab,it does not have to be perfect and eventually it gets easier keep scrapping white people try to have perfection and erase every bit of,offensive,African
22808348_gab,music <number> years later and this record still sounds fucking,offensive,None
22811173_gab,i do not understand why she,offensive,Homosexual
22813282_gab,fuck the taxis they are all run by ignorant towel heads anyway i do,offensive,Arab
22817338_gab,to the women at fox news who stabbed roger ailes and bill o in order to get money you are example of why men,offensive,Women
22828678_gab,twitter is celebrating this day called trans day of visibility it so stupid these men wearing dresses and make up,offensive,Other
22834161_gab,when many people mostly white talk about hispanics being naturally conservative they think just because most of them are family oriented and not in agreement,offensive,Hispanic
22835351_gab,<user> ‍ i am a combat veteran shit for brains been there done all that you are a redneck effiminate piece of retarded shit in my veiw,offensive,None
22835920_gab,the smart play goes something like this childless high iq non white women are allowed in after genetic disease and health screens if they marry,offensive,African
22862107_gab,can this teacher sound even more,offensive,Women
22877517_gab,islam see to be only doing aweful things no wonder we do not want to do with that even a,offensive,Islam
22881780_gab,the really funny part is that if niggers did not read about the white museum lady on twitter the dumb niggers would,offensive,African
22888404_gab,longest war $$ $$ in american history a few stinkin thousand muzzies we can not wipe out gen smedley butler war,offensive,Islam
22892906_gab,i slapped my liberal uncle,offensive,None
22908376_gab,bingo hates americans hates our values hates our,offensive,Homosexual
22922973_gab,white brothers you want to fight alongside the white leftists if that all,offensive,None
22928931_gab,dumb dumb the nt explicitly tells us that jewish blood does not give them any special,offensive,Jewish
22944138_gab,there is not a single solitary,offensive,Refugee
22951616_gab,speaking of does anyone know which goy group the jews intermarry with in,offensive,Jewish
22962144_gab,no faggot you are anti white for calling white nationalists wignats,offensive,Homosexual
22967211_gab,the isis flag says all jews <number> and rabbis in israel believe that god created isis using angels to,offensive,Jewish
22967965_gab,he funny as shit i do not know of anyone else who captures the experience of being a modern,offensive,Homosexual
22981325_gab,you just do not get it next time you are relying on someone for something important and they balk do,offensive,Other
2300557_gab,<number> yr ago muslims shot killed whites blacks latinos asians,offensive,Arab
23069155_gab,ive always considered that brain fart to be,offensive,None
23069236_gab,in a way all the more the merrier so long as it,offensive,Islam
23069507_gab,domt worry police will be doing gay pride you cannot punch them as they have a load,offensive,Islam
23080514_gab,that why we have a 1 st amendment so we can resolve issues before resorting to the 2 nd but the left wants there to,offensive,None
23083459_gab,if white people should be ashamed for our forfathers slavery then,offensive,Islam
23085038_gab,if she wanted to be real edgy she would have dressed as a,offensive,Jewish
23088833_gab,when gays hack into their gay mate facebook accounts do they,offensive,Homosexual
23098856_gab,basically the survivors of world war i and ii were,offensive,Women
23103890_gab,my tweet to potus moments ago sir <user> <user> these illegal aliens and their organizers continue to use the word refugee with hubris i think,offensive,Refugee
